text,label
alhamdulilahi haka akeso amma akwai yan pdp a tag din na baba kayi a hankali 😀😀,0
allah ya jikan wadanda suka rasa rayukansu acikin wannan mummunan alamari😭 ya kamata hukumomin da aka dourawa nauyin lura da ginegine su dinga shiga unguwan ni don duban lafiyan gidaje ba sai gini ya rufta su tashi su kai agaji ba,0
matsiyata munyi allaah wadai dah wannan aikin nasu😥😥😥😥,1
suci gaba da kullewa har mahadi ya bayyana 🙄,1
hahahaha 😃 muje dai mu gani wai mahaukaci a bayan kura,1
allah yasa saka maka da alheri 🙏🏽🙏🏽,0
abun dariya wai yaro ya tsinci hakori😂 allah kawai ya kyuta🙏,0
in dai mulki neh firauna ma bamuga wanda yayi kaiwar mulkin shi ba har yanzu 😏🤔😡😡😡,1
to meyasa aka saka guba a cikin abincin mutane gubar ajiyeshi ba tareda rabawa alummah ba yafi komai muni anyi walkiya munganka✌😃,1
zaici uwarsa kuwa😂😂😂😂,1
indai zai bayarda mulkin to alhamdulillahi 😂😂,0
wato dai wannan mashekiyar itama sai an sheke ta to ai hike nan allah ya jikan ta ita da mijin ta😭💔,0
gyada mai sihiri kabara kaga biyu ka murza kaga hudu kuma ka afa abaki kaji dadi🤸🤸🤸,0
twitter yazama dandalin gulmasa idomunafurci etc😢,1
saboda su cigaba da yanka mutane da tsadar shinkafa ko🤔 anki akamasu to,1
allah ya rabamu da aikin danasani😢,0
😄😂🤣 matar nan bata da matsala,0
aikin gama ya gamayanxun dai dake da yan uwanki mata masu dabiar sa kayan banza sai ku gane illolin da nuna tsiraici ke kawo wa😞 yanxun ba wajen mutane zaki nemi gafara ba wajen ubangiji zaki nemi gafara 🤲🤲dan shi kadai ne zai gafarta miki sai kma ki kiyaye,1
kowa ya xama dan kwaya a kano knn😂,1
ayyah 😢 na tausaya masu,0
gskyn mun yan katagum munyi rashi babba😭😭😭,1
maganata batada faida wa buhari domin yatsara abinda yayi niyya tun a janairu muna rokon allah yataimakemu yabamu lafiya da zama lafiya🙏🏻,0
nabi rumbu d gudu b wando 😡😠😡,1
ai dama ruwa basaan kwandoba ne😭😭😭😭,1
kai gaskiya antina kina bamu wahala fa😀😀,1
akwai chakwa kiya 😂😂😂,1
matsalar manya yen siyasar kasar mu shine akwai su da iya fadan magana amma ba da zuciya daya suke magana ba😟,1
allah sarki 😥 dan arewa shine ya jawa dan arewa har ake kallonmu kamar cirani mukazo kasar,1
allah yakare alumarsa don alfarmar annabi🙌,0
allah sarki baiwar allah 😭 allah ya baki lafiya,0
abin takaici wadanda bayan kano ba sai tsoma baki suke a maganar nan su kuma daga cikin yan kano sai nuna rashin ilimin nasu suke sbd kawai siyasa da wani raayi na daban🤦,1
allah yabiya baba 🙏👏,0
duk wanda ke da hannu wurin batan bawan allan nan ubangiji allah kayi masa jarrabawa me muni🙏 siyasa ai ba hauka bace,1
allah ya gyara mana kasar mu🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬,0
wannan ai mai sauki me alheri aikin mune💪💪,0
allah ya gafartamasa ya bawa iyalansa hakuri mukuma in tamu tazo allah ya sa mu cika da imani ameen 🤲🤲🤲,0
a baya ance a daina amfani da chloroquine 😂 yanzu neman chloroquine yasamemu 🤔 allah ya karemu gaba daya🙏,0
yau an cita har shida ai 😂,1
zai dade yana allah wadai😂😂😂,1
wlh anraina mana hankali 😠😠😠😠😠😠😠😠😠 inda musulmineh da tuni sunmasa hukunci kuma da tun likacin da sukaje kamasa mah sai sun harbe sah a kafah yah allah kayi mana maganinsu 😭😭😭😭🙏🙏🙏,1
mstwwwww ban fahimci komaiba 😀😁😂😂,1
allah ya ja kwanan baba 🙏,0
allah ya shiryeka tsoho 😎😎😎,0
ina yinki fati washa😍,0
kai idan hukumar kasar nan zasu tashi da gaske su tashi ba maganar siyasa a wanga alamari face zallar taaddancin masu fafutukar biyafara da haka boko haram ta fara😣😣,1
wlh allah ya isa wlh bazamu yafemiki ba wlh 😭😭😭,1
qarya kike munapukar annabi isah wlh ki tanadi kalmomin da zaki kare kanki a gaban allah atoh ubangiji zaka taba kowa ya kyaleka amma banda annabin rahma ta silar ki anzagar mana abu magi soyuwa a wajen mu allah ya isah bamu yafe ba wqi shin hoton da kikai koyrwa addini ne 😡,1
chunkus ta dauka sai abinda aka gani 🤕🙆‍♂️🤦‍♂️,1
hhhhhhhhh 😂😂😂 mama tache soyayya tayi karfi allah yabarku tare,0
wuju wuju dan musa yasin sun firgita 🤣😂🛑💪🏽,0
bbcinga yan balai ne wllh duk ma aikatan bbc mata kyawawane wlh dubi wannan alaji ai sai tasa mutum kaura da wani idan ya akan tafiya koma akan miye yake😋😋😋,0
😅 aifa wannan baxe hana xanga xanga ba,1
hahaha 😂😂😂 ai magana ruguzata ba abinda yarage,1
allahu akbar 😭 allaah yajikan mata🙏🏼 gaskiya ba karamin taimako kikayi mana ba allaah dai yasaka miki da gidan aljannah🙏🏼😩 mungode kwaraiii,0
can su ta shafa🙄,1
gskia mahmoud sbd nidai banga laifin sa ba wlh yayimin daidai abinda yyi wlh kuma naji dadi😎,0
allah yamana maganinta amin 🙏,0
gaba da gabanta aljani ya taka wuta 🔥,1
mu daman ai ba dogara da wai sai yay magana ko video ba domin shi ya nuna mutanen arewa cewa shi kaska ne rabi me jini sbd haka cen shi yasani bama buqatar yace komai game da wannan alamarin ❗️❗️,1
sarki kumaa sarkin inaa kawai kucee sanusi😑😂,1
allah kawo mana karshen corona malam 😭😭,0
dan sarki mai takalmin karfe 😂,0
tir kashi wannan ai rainin hankaline to mutanen da ake kashewa a zamfara da katsina su kuma mai zakace musu😖🙁😒,1
banza a banza dankaduna da kayan sallah 😂,1
wannan hakane duk dan adam na bukatar kyau tatawa a rayuwa 🙏🙏,0
allah ya tsaremu ya tsare mana imanin mu ita kuma allah ya shirya ta ameen 🤲,0
innalillahi wainna ilaihirrajiun allah yamana maganin duk wani abunda ya gagaremu🙏,0
masu sauyin sheka sun tarawa baba gajiya zai tafi hutu 😂,1
natausayamata wallahi allah yasa mufi karfin zukatanmu 🙏🙏🙏,0
taya kasan haka👈 lallai ta tabbata kana da alaqa da masu assasa taaddanci a qasar nan ya kamata a sauke kuma a kamaka a hukunta ka ko kuma fadi dalilin da yasa kafadi wannan maganar wannan ya nuna cewa bakama san aikin ka va,1
amma aminu saira wllhy baka kyauta min ba wllhy na kashe lokaci na da zanyi lalura mai kyau amma kazo kaqi hwada muna se bayan an shafe fiye da minti 45 😡😡😡,1
hmm lokacin da ankasama baharin nigeria guba ai ba aiyi binceke ba ko annemi icc 📷,1
mu cikkakun musulmai muna goyon baya dan duk wanda ya taba annabi saw komai girman sa bazamu raga masa ba wannan mutumin ba addinin musulunci yake shugabanta ba ku kira shi da sarkin sokoto ba sarkin musulmai ba😠😠😠😠😠,0
ya kama asamu mafita sabo da talaka yana cikin wani hali dan akwai mutanen da suna kwana basu ci😭😭😭😭😭,1
🙄🙄toh yanxun me kake nufi ba a durkushe muke ba kenan kai manyan mu ba imani,1
yan boko haram sun sace mutane a kamaru,1
malam falalu ba laifi kayi qoqari kadan 😊😉,0
dan girman manzon allah dan binta yar ma aikin allah kuyiwa allah da manzonsa ku kyalemu haka su babawon apc 🙄😒😔😕😲,0
kace muma nan gaba turawa zasu dinga zuwa nigeria saimun ilimi💃💃 masha allah,0
ďan kuka shike janyo wa uwarshi jifa koda shike anyi miki uzuri ki girbi abinda kika shuka😕,1
banji ba kwartanci ko me 🙄,1
wai mu sun raina mu ne kawai sai ace anyi allah wadai baa daukar mataki kafin faruwar abu ko bayan faruwar sa kawai sai ace wai anyi allah wadai😭😂,1
mu dai allah yasa wacce bata taba raba kafa ba zamu aura ni kadai zata rabawa kafa 💋,0
hahaha kai ana lalata a nigeria wai kokarin raba kafa😂 akwai raba idanuwa kenan,1
ka dauki salon mulki erinna megidanka 👉 firauna,1
yawwa gaskiya tayi halinta😅😅😅,0
a bude masu wuta da barkonon tsohuwa🙏🙏🙏,1
allah yakiyaye baba 🤲,0
toh ai iyayannaki mah basusan darajan musulinchi ba tun da sukabar ki kinayin halin kafurchi ai bakiyi dana saneba tukun nama😡😡😡,1
kaji daqiqae wae lallasawa😡,1
mutanen nan tsabar tsarin su yayi yawa idan sukayi wani abu sai kaga kamar hauka 😂😂,1
baba gwamna mai maganin yara masu gigiwa 😎💪✊,0
kut lalle kam inna bayar shegeh nake lalle akwai rigima keenan koh asi bana biya balle 1k kutumar uban harajin dan kan uwatai idan angaji dani zan koma garina maiduguri nanneh mahaifata 🚶,1
allah ya laanci shugaban france da magoya bayan sa allah kasa a kai masu mummunan hari 🔫🗡🧨💥💣💣💣🤨,1
😭😭 allah yakawomana daukii,0
😭💔wannan abun ya wuce siyasa innal muslimu akkul muslimumusulmi dan uwan musulmine dan allah mudinga sashi a addua allah yabaiyanashi,0
don allah kamana fassara abunda yake fadan don allah inaso nasan menene yake fadan 🙏🙏🙏,0
muguwar sakarya ce🤣,1
allahuakbar allah yajikan magabatanmu wani abu sai kasata nigeria talaka yayi kuka amma bawanda zaice mishi meyasameshi dazarar hamshakin gwamnati ko atajiri yayi dariya sai a tambayeshi meke damunka allah sarki talaka allah yabi maka hakkinka😭😭😭,0
talaka ne babban mikiyin buhari duk abinda kaki ki acikin rayuwar ka to fa idan yasan me yake kai ze para ki shima 😡,1
allah yakara lafiya danisan kwana amin summa amin 🙏🏼🙏🙏🏼,0
mugu dan daura😂😂 aci gaba da gashi baba,1
wanna rikicin cikin gudane mukwai yan kalloneakafta💯🙏,1
kowa da raayinsa mukam wllh mumfi raayin fara saidai bawai fara qalll ba wankan tarwada😋🤣🤣,0
baba yayi magana fah anan 😎 allah ya gyara kasar mu nigeria 🙏,0
banda hince malam 🤓 barka da sallah,0
🤣🤣 lalle yar minista kam gashi kuma baki gama wanke wanke ba,1
amma kun bani kunya yan najeriya sai baki 😂,1
hahaha 😂 ai adduar wanda bata karbuwa ita aka karba in allah ya yarda pdp karshen kine yazo,1
bbc kenen wai aka yaudari zaki🤔🤔🤔,1
uhmmm allah allah ne lokaci baqone rana da lokaci sunanan zuwa koubajima kou badade koumuna raye koubama raye zamubada rayuwarmu muuuuu domin addininmu zamukare martavan addininmu dayardan aubangijin adalci🙏😭,0
allah ya isa tsakanin mu da buhari 😭😭😭,1
madalla wallahi kyaunta idan yaqi dakatarwa yana isa zamfaran a kamashi a zaaaanaaaa dan iska 😂😂😂,1
bubu yana sakin yan boko haram amma yaqi sakin zakzaky da dasuki😳,1
kai allah ya rabamu da jahilce basu ida badai a raba nigeria 3 kuma duk bakin cikin dan kaxa bayanda xai da dan shawo 🙄🙄🙄🙄🙄,0
inna lillahi wa inna ilaihi rajiooon ❕😥 allah ubangiji ya takaitashi haka su kuma ya gafarta musu ya kuma kara wa iyayensu hakuri da juriya ya mayar musu da mafificin abunda suka rasa❕,0
tunda uwarshi ta saka sai yazo ya cire wulakantacce kawai😤😤,1
muna fatan allah yasa wannan hasashen da kwararrun masana sukayi ya tabbata gaskia ameen allah ya fitar damu cikin talauci 😆😝😜😛😫,0
kai abinda mamaki shikuma na kaduna sai gashi ya kamu bayan tarin cudedeniyar da sukayi🤔,1
congratulations 👏 allah sanya albarka,0
bekeuta bane shiyasa akayi masa kowa yayi dakeu yasani ya manta lokacin da yan nigeria sukai mass duk wani abu dayakamata dan ya xama shugaba aban amsa 👂👂,1
ta ya xasu goyi bayan hauaka 😡😡,1
allah shi kawo mana kwanciyar hankali da zaman lfy a qasata nigeria kuma ya bani kudi masu yawa🙏🙏🙏,0
innalillahi wa inna ilaihirrajiun 💔 allah ya kawo mana karshen tashe tashen hankulan nan allah ya ji kan su ya sa mutuwa ta zamo hutu a gare su amn,0
tir da da waenan raunarnun dalilai allah ya isa kawai😡,1
kaji wata tambayar rainin wayo saboda yanaso su zama yan boko haram 🙄,1
buhari na yan nigeria antabofa masu uwa agindin murhu babu zama lafiya muddi baigano bakin zarenba 🙄🙄,1
allah ya kyuta nagaba 🙏,0
allah ya kyauta wlh nama rasa mai zance 😢,0
wlh da gwamnati xata bani d saqon talakawa yje ga han nun su 😥 amman nasan inaaaa baxata bani ba 😭 im sure wadanda xata ba duk cinye du ne😭😭😭😭 baxasu bamu ba😠,1
subahanallahi allah yayi mana kyakykyawan karshe🤦🤦,0
hmmmm muma dai allah ya dora sojin nigeria da suka damu kasar mu da kewaye allah ya kare mana su ameen 😭😭😭,0
innalillahi wa inna ilahiraji un😭 allah yajikan su day rahama,0
hadda uwar wadda yayi rubutun nan 🙄,1
🤣🤣🤣🤣🤣🤣🤣 dan kare zaka yarda nan gaba,1
allahu akhbar a masallacin maaiki 😭😭,0
masha allah alkurani mai girma🙏,0
wannan abun yamin ciwo sosai 💔,1
allah y kyauta gaba 🙌,0
zabo nayawo watarana zaku hadu 😂,1
😂😂 🤔kawai ya dau matakin kisa😭😭😂,1
ji hancinsa kamar corona virus din 🙄,1
ashe akwai 10 ta wuya wannan watan mai albarka mai daraja mukan musulmi bamu santaba allah kabamu albarkar da gareta amen🙏🙏🙏,0
miye dan ankashe kaji mutane kuma nawa aka kashe a wnn mulkin 😭😭😭😭,1
allah kafimu sanin abunda yafizamamana mafi alkairi allah ka zabamana yah allah 🤲🤲🤲,0
bbc shegiyar karya 😂🤣,1
ran maza ya bace🙆🏻‍♂️,1
allah kai mana maganin wannan taaddanciameen🙏,0
muna ansar wuta a gun su buhari 😢😂,1
allah ya yafe mana gabaki daya🤲😢,0
ba tserewa tayi ba baba taje yima brk da shan ruwa 😁😁,0
gaskiya naji dadin wannan watsin son kudin sa ne yasa akayi watsi damu mana 🤪😂,1
ameeen yar uwa✌️,0
mungode malam falalu😀,0
abin alkairii ba a makara 🤣🤣,0
nima nayi allah wadai da kisan mutane 70 a jamhuriyar nigar sai me 🙄,1
idan so na allah ya ke yi maka baa👌,0
masha allah jinjina ga zaƙaƙurin gwamnanmu na jihar wuhan a najeriya babu shakka wannan abu da yayi abune mai kyau kuma kamata yayi ache sauran ƴan uwansa gwamnoni su koya daga gareshi 😷😷 domin kuwa babu shakka cutar korona gaskiyane sai an siyasantar daita,0
wallahi shure shure baya hana🤣🤣🤣 mutuwa,1
ana yaudarar mutanen da wannan zancen dama😶,1
allah yasaka makii da alkhaiirii ya ƙara ɗaukaka allah ya amshi ibadunmu na wannan wata maii alfarma 🤲,0
hmmm inuwar giginya na nesa ke amfana 😥😥😥,1
gaskia el rufai baya gajiya da jawo kansa magana 😟,1
ni kadai nasan farincikin danake ciki akan wannan ci gaba da kasarmu ta samu 😍😛😁😁 nigeria kasarmu tagado,0
dn uwarsu ba😒,1
psg jahilci yafi hauka wuyar magani😠😠,1
mugu dan masara 😀,1
allah ubangiji ya kyauta ya kare tsare mu daga sharrin mutum da aljan ameen 🙏,0
wai shin arewa 24 bashi da tsarinda za a iya kallon shirin ta kai tsaye ta waya 📱,1
kai tunda na ganin daga bakin mai ita bantaba ganin wanda ya burgeni kamar wannan👀,0
muna matuƙar farin ciki da wannan mataki na gwamnatin kaduna allah ya tabbatar mana da gwamnatoci masu ɗaa irin ta musamman a yankin mu na arewa🙏,0
amma da ba sun ce sun kashe shi ba😐,1
allah ya saukaka masa ya cigabah da yi masa jagora ya nuna masa gaskiya ya bashi ikon binta da aiki da ita ya karkadar da duk wasu masu yi masa zagon kasa ya kara masa lpy da nisan kwana ya kuma yafe masa zunubansa🙏🙏 ameen ya hayyu ya qayyum 🙏,0
ana burauba a nigeria 🇳🇬,1
🤣🤣🤣 rahama zata auri nycs allah yasa ayi damu 🤲😊,0
tohhh wata sabuwa🙊 allah ya kyauta,0
to allah ya kyauta amma nigeria ni har na kasa gane kan wannan lamari allah ya kaga halin da yanuwan mu ke ciki 😭😭😭😭,0
allah ya karbe aikin malam 🙏,0
wannan shine dalilan daysa mukace buhari ya gaza ya kamata ya sauka daga mulki yabawa wanda zasu iya daman chanja nigeria🇳🇬✊,1
chab tirƙashi wallahi bbc hausa muddun aka kullu jahata ta wuhan babu shakka babu wanda zan zarga sai ku domin kuwa ku kuka ja mana da irin waɗannan adadi da kuke kawowa babu abunda zai hana gwamnan jihar wuhan murza gashin baki ya garƙame gari 💔😭,1
da gani bakya jin magana ne 😉,1
1 kuma shine shegen ba buh kina ruwa 🙄🙄🙄,1
mahaukatan banza sai suyi doka ganduje yazama sarkin kano yau na kara godewa allah da baiyi ni bakano ba 🚶🏾‍♂️,1
idan ana lissafa azzaluman shugabanni a duniya dole asa erinsu elrufai da buhari saboda duk sharudan zalunci sun cika🚶,1
sadau yadda kikai hoto kwanaki kikasa akai batanci gaman zan allah na kasa barci kikai kuka yanzuma kinkara to in allah yarda sai kinyi kukan gaske 😭 kuma in allah yayarda akwai ranar da zatazo miki saikin kasa barci kamar yaddana kasa barci mecin amanar musulmi,1
gaskiya ne kina lokacinki allah kara daukaka 🙏,0
kowani gauta jace kuma haka kukata kama karyancen abaya👌,1
ku ce mai yayi hakuri allah zai saka mai😁😁,0
allah sarki mahaifiya😭😭😭 na tuna wata rana muna magana da wata take tambayata nakau san mahaifiyata nace aa gaskiya ban iya tunata sbd ina da shekara 2 ne ta rasu sai cewa tayi gaskiya ansha dake sai kma tace kiyi hakuri subutar baki ne niko nace ai gaskiyarki ansha dani kau,0
mun saba jin haka kuma cikin kwana qalilan su dawo ragargazar bayin allah😠,1
inna lillahi wa inna ilaihi raji uun 😭😭😭😭 ya allah ya allah ya allah ka kawo mana karshen wan nan musifah ya allah ka tona wa duk wani azzalumi asiri a duniya baki daya ya allah ka tsare mana rayukan mu da dukiyoyin mu da kyalanmu baki daya,0
hahahaa kaji aikin hankali👍,0
da kyau me ke faruwa❔❔❔,0
laa dama rahama ke bahaguwa ce😍😁,1
allah ya gafarta mata yasa aljannatul firdous makoma idan tamu ta zo yasa mu cika da kyau da imani 😔,0
idan har zaa sauya suna amma wahalhalun cikin ta nanan yadda yake babu wani bukata a samu a fitar da talaka daga matsi yafi🙏,1
ina ma dai shugaban masu kashe mutane yasa aka kama ba masu zanga zanga ba 😞,1
toh qaramar barauniya😂,1
ashe xamu samu karuwa kenan😂😂,0
kaji munafuki koh ina ruwansa oho 😏,1
allah ka karemu katsaremu da wannan cutar🙏,0
tayi dai dai saboda gwamnatin mashaya jini ce tariga tayi allah wadai da abinda sukayi a zariya👉,1
nabi kwantar da hankali da gudu😏,1
ahh to ba mayun kano ne ba dole suyi ya mutuwa🤣,1
yan bura uba zaku gane shayi ruwa ne sai munci durin uwarku idan allah ya kaimu 2023 shaggu matsiyata nayi nadamar zaben wannan azzalumin har sau biyu 😭😭,1
ya allah kakawo karshen wannan masifar da ta addabi nigeria 🤲🤲,0
kutt ashe duk mutuwa xamuyi😢😢😢,1
daka kafanchan kaduna state nigeria 🇳🇬 gaskiya abin farin cikin da baxan manta dashi ba a 2020 shine sumun budurwa wacce take sona kuma nima nake son ta kuma nake fatan ra zama mata ta,0
wannan babban abin kunya ne wlhkuda qasar take hannunkukuna da ikon sawa ayikuna da ikon hanawa ayitirrr da wannan abin ban haushi😔,1
